fecha_hora_med,id_parametro,valor
2019-04-23 08:03:01.100 ,pm25_a,3.9166667461395264
2019-04-23 07:02:50.748 ,pm25_a,4.083333492279053
2019-04-23 06:02:50.748 ,pm25_a,2.666666984558105
2019-04-23 05:02:49.748 ,pm25_a,2.916666984558105
2019-04-23 04:04:42.620 ,pm25_a,2.749999761581421
2019-04-23 03:02:50.657 ,pm25_a,3.4166667461395264
2019-04-23 02:02:50.478 ,pm25_a,4.999999523162842
2019-04-23 01:02:50.631 ,pm25_a,9.5
2019-04-23 00:02:50.477 ,pm25_a,11.666666984558104
2019-04-22 23:03:00.963 ,pm25_a,4.333333015441895
2019-04-22 22:02:50.477 ,pm25_a,2.1666667461395264
2019-04-22 21:02:50.650 ,pm25_a,2.8333332538604736
2019-04-22 20:02:50.476 ,pm25_a,5.083333492279053
2019-04-22 19:02:50.477 ,pm25_a,9.083333015441896
2019-04-22 18:02:50.477 ,pm25_a,43.16666793823242
2019-04-22 17:02:50.477 ,pm25_a,45.16666793823242
2019-04-22 16:02:50.477 ,pm25_a,7.916665554046631
2019-04-22 15:02:50.477 ,pm25_a,6.083333015441895
2019-04-22 14:03:10.320 ,pm25_a,8.25
2019-04-22 13:02:55.340 ,pm25_a,3.25
2019-04-22 12:03:10.330 ,pm25_a,0.3333333432674408
2019-04-22 11:03:03.620 ,pm25_a,0.4166666865348816
2019-04-22 10:03:01.618 ,pm25_a,1.6666665077209473
2019-04-22 09:03:03.290 ,pm25_a,7.6666669845581055
2019-04-22 08:03:02.621 ,pm25_a,4.416666507720947
2019-04-22 07:03:02.622 ,pm25_a,6.500000476837158
2019-04-22 06:03:02.645 ,pm25_a,5.25
2019-04-22 05:03:01.645 ,pm25_a,0.9999999403953552
2019-04-22 04:04:41.290 ,pm25_a,1.0833333730697632
2019-04-22 03:02:50.652 ,pm25_a,3.3333332538604736
2019-04-22 02:02:50.662 ,pm25_a,2.3333332538604736
2019-04-22 01:02:50.652 ,pm25_a,2.3333332538604736
2019-04-22 00:03:00.967 ,pm25_a,2.75
2019-04-21 23:02:50.652 ,pm25_a,3.8333332538604736
2019-04-21 22:02:50.655 ,pm25_a,4.583333492279053
2019-04-21 21:02:50.658 ,pm25_a,4.75
2019-04-21 20:02:50.654 ,pm25_a,3.8333334922790527
2019-04-21 19:02:50.656 ,pm25_a,3.6666665077209473
2019-04-21 18:02:50.655 ,pm25_a,3.0833334922790527
2019-04-21 17:02:50.650 ,pm25_a,3.6666665077209473
2019-04-21 16:02:50.654 ,pm25_a,4.333333492279053
2019-04-21 15:02:50.651 ,pm25_a,8.5
2019-04-21 14:02:50.602 ,pm25_a,12.833333969116213
2019-04-21 13:02:50.655 ,pm25_a,7.9166669845581055
2019-04-21 12:02:50.649 ,pm25_a,5.833333015441895
2019-04-21 11:02:50.650 ,pm25_a,5.166666507720947
2019-04-21 10:02:50.650 ,pm25_a,5.666666507720947
2019-04-21 09:02:50.660 ,pm25_a,5.583333015441895
2019-04-21 08:02:50.652 ,pm25_a,8.666666984558105
2019-04-21 07:02:50.653 ,pm25_a,4.5
2019-04-21 06:03:00.966 ,pm25_a,4.333333015441895
2019-04-21 05:02:50.659 ,pm25_a,3.8333334922790527
2019-04-21 04:03:11.966 ,pm25_a,2.750000238418579
2019-04-21 03:03:00.952 ,pm25_a,4.0
2019-04-21 02:02:50.638 ,pm25_a,5.416666507720947
2019-04-21 01:02:50.638 ,pm25_a,13.083333015441896
2019-04-21 00:02:50.638 ,pm25_a,12.083332061767578
2019-04-20 23:03:00.964 ,pm25_a,10.916666030883787
2019-04-20 22:02:50.655 ,pm25_a,9.333333015441896
2019-04-20 21:02:49.680 ,pm25_a,8.166666984558105
2019-04-20 20:03:00.952 ,pm25_a,10.25
2019-04-20 19:02:50.640 ,pm25_a,9.0
2019-04-20 18:02:50.640 ,pm25_a,8.5
2019-04-20 17:02:49.648 ,pm25_a,7.1666669845581055
